Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform
11,9,0.7099596228375922,-1.0834377740567884,-0.9770680277987887,-0.47918799873069606,0.3723347937402713,2,1
12,6,0.1452014470472443,0.9346383677528708,0.947445889771802,-1.5936496360969405,0.3723347937402713,2,2
1,0,-0.41955672874310357,-1.2214981314022308,-1.230598446235796,-0.6184957034014765,1.1670357361732553,1,0
4,6,-0.1775175105472402,1.375586243764336,1.2823906822329854,0.3566582292939873,-0.4223661486927127,1,2
15,4,-0.2581972499458613,-1.7342937443995894,-1.7028456063643764,0.3566582292939873,-0.4223661486927127,2,2
3,7,0.8713191016348344,0.3260457721076542,0.5101811833854563,-0.06126488471835441,0.3723347937402713,1,1
9,4,-1.952471777316905,0.2316575686163824,-0.19603194817264122,0.21735052462320698,-0.4223661486927127,0,0
0,2,0.4679204046417288,-0.7953424365349209,-0.7125716661102057,1.1925044573186705,-0.4223661486927127,0,2
10,8,-1.7911122985196628,-0.5685289923245506,-0.8245848535002588,1.0531967526478903,0.3723347937402713,0,2
2,9,0.8713191016348344,-0.1952025158292211,-0.03328074631200815,-1.1757265220845987,-0.4223661486927127,0,0
7,1,-0.1775175105472402,-0.968622272795017,-0.9643686991746678,0.3566582292939873,0.3723347937402713,1,1
8,4,0.3872406652431077,0.4950992708979925,0.5720083026998715,1.0531967526478903,-1.2170670911256969,1,2
5,3,-0.2581972499458613,-0.393840376907868,-0.42679571820340323,0.21735052462320698,0.3723347937402713,2,0
14,7,-1.0649946439320725,-0.5671202131679645,-0.7136801204405437,-1.5936496360969405,-1.2170670911256969,1,0
13,9,1.0326785804320766,0.07880503012678504,0.2851558312459093,-0.7578034080722571,1.9617366786062393,1,2
6,5,-0.7422756863375881,1.3283921420187,1.0658817261211804,1.1925044573186705,-1.2170670911256969,0,2
11,9,0.9519988410334556,-0.04446314607450306,0.13946022914303047,-1.3150342267553794,-1.2170670911256969,1,2
12,6,0.6292798834389711,-0.20717713866020324,-0.08933751695202918,0.7745813433063289,0.3723347937402713,2,2
1,0,-1.1456743833306937,-1.268692233147867,-1.343761141820274,0.9138890479771096,0.3723347937402713,2,2
4,6,2.404234150208636,-1.5448129478387522,-1.3290364892345476,-0.7578034080722571,-0.4223661486927127,2,1
15,4,-0.8229554257362092,0.9290032511265264,0.6793185418817822,-0.20057258938913491,0.3723347937402713,1,2
3,7,-1.952471777316905,-1.6272265284990421,-1.7128080107160573,-1.4543419314261599,1.1670357361732553,0,1
9,4,-1.2263541227293149,-0.29804339426000986,-0.5028274744917811,-0.47918799873069606,1.1670357361732553,2,0
0,2,1.9201557138169092,-0.2705722007065799,0.07161187642924775,-0.7578034080722571,0.3723347937402713,0,0
10,8,0.4679204046417288,0.24574536018224408,0.339173593302963,-0.06126488471835441,1.9617366786062393,1,2
2,9,0.3065609258444866,-1.344061918025226,-1.2812315452759324,-1.1757265220845987,-0.4223661486927127,1,1
7,1,-0.7422756863375881,0.23095317903808946,0.06381164225279415,0.07804281995242628,-1.2170670911256969,1,2
8,4,1.194038059229319,-1.5074803001892192,-1.3770695102158663,0.7745813433063289,0.3723347937402713,2,2
5,3,-1.7104325591210416,-0.03882802944815858,-0.36989506257937976,-1.1757265220845987,1.1670357361732553,0,0
14,7,1.194038059229319,-0.11771966221698278,0.10791717690316144,-0.3398802940599154,0.3723347937402713,0,2
13,9,0.1452014470472443,0.0597865115128723,0.0863000366913413,1.0531967526478903,-0.4223661486927127,1,0
6,5,-0.9843149045334515,-1.1651469651387851,-1.2359263254861454,-0.6184957034014765,0.3723347937402713,1,0
11,9,0.06452170764862318,1.3460018814760268,1.3277825712913998,1.3318121619894512,1.1670357361732553,1,0
12,6,-0.8229554257362092,1.7235546954411147,1.3996770103879392,0.9138890479771096,-1.2170670911256969,1,0
1,0,-1.952471777316905,1.4565910452680395,0.8034654268796518,0.07804281995242628,-0.4223661486927127,2,2
4,6,-1.4683933409251781,1.1501815787105518,0.6933315941566741,-0.3398802940599154,0.3723347937402713,0,0
15,4,2.72695310780312,0.09782354874069828,0.6517120990537725,-0.7578034080722571,1.1670357361732553,0,0
3,7,0.22588118644586544,1.0649504397370897,1.0984784942059385,-0.3398802940599154,1.1670357361732553,1,0
9,4,0.06452170764862318,0.7050073652293286,0.7009812974981432,1.0531967526478903,-0.4223661486927127,0,0
0,2,-1.2263541227293149,-1.0968211760443567,-1.2011537026047978,1.3318121619894512,0.3723347937402713,1,0
10,8,-1.2263541227293149,0.42113836517721936,0.1259124539944535,-1.4543419314261599,1.1670357361732553,0,2
2,9,0.9519988410334556,1.6608640229730312,1.9285055183087585,-0.3398802940599154,2.7564376210392236,1,0
7,1,0.4679204046417288,-1.1609206276690265,-1.081892227433233,1.3318121619894512,-0.4223661486927127,1,2
8,4,-1.1456743833306937,0.22602245199003793,-0.027337059100359405,0.07804281995242628,0.3723347937402713,2,0
5,3,1.4360772774251824,0.830388710165496,1.184718978030517,-1.0364188174138182,1.1670357361732553,0,2
14,7,1.0326785804320766,0.7557234148664299,0.9996892125922238,-0.6184957034014765,-0.4223661486927127,1,2
13,9,1.0326785804320766,-0.48541102208596776,-0.3104125750583548,-0.06126488471835441,1.1670357361732553,1,0
6,5,-0.5002364681417247,0.7620629210710678,0.6111691274980308,1.1925044573186705,-1.2170670911256969,0,0
11,9,-0.8229554257362092,-0.5199261114223286,-0.6343138780802435,-0.20057258938913491,0.3723347937402713,1,1
12,6,0.3872406652431077,-0.5044295406998808,-0.4312797124697504,1.1925044573186705,-0.4223661486927127,2,2
1,0,-1.307033862127936,-0.6002265233477388,-0.7789876951214116,0.6352736386355486,-1.2170670911256969,1,0
4,6,-1.0649946439320725,-0.9453774167113457,-1.0492680901057505,1.1925044573186705,-0.4223661486927127,0,2
15,4,0.3872406652431077,0.0597865115128723,0.1350583426048562,-0.6184957034014765,-0.4223661486927127,1,0
3,7,0.3872406652431077,1.3227570253923555,1.402778857896704,0.9138890479771096,0.3723347937402713,1,1
9,4,0.4679204046417288,1.4495471494851087,1.5552985245188664,0.6352736386355486,0.3723347937402713,1,2
0,2,-1.4683933409251781,-0.1240591684216202,-0.39590952778891997,1.3318121619894512,-0.4223661486927127,2,2
10,8,-0.33887698934448246,-1.3553321512779153,-1.3491802518797047,-0.20057258938913491,-1.2170670911256969,0,0
2,9,-0.661595946938967,-0.7164508037660964,-0.7900357461011605,1.4711198666602319,0.3723347937402713,1,2
7,1,0.9519988410334556,1.6453674522505837,1.9122481881304663,0.7745813433063289,-0.4223661486927127,1,1
8,4,1.0326785804320766,1.3283921420187,1.6041799920246413,-1.3150342267553794,0.3723347937402713,2,1
5,3,0.06452170764862318,-0.8939569774959512,-0.8625779239421774,-1.732957340767721,-0.4223661486927127,2,0
14,7,-0.5809162075403458,-0.6988410643087695,-0.7625022879204159,-0.7578034080722571,0.3723347937402713,0,2
13,9,1.194038059229319,0.34365551156498103,0.6009056614763816,1.3318121619894512,-1.2170670911256969,0,2
6,5,-1.7104325591210416,1.0529758169061074,0.5421849512111857,-1.5936496360969405,-0.4223661486927127,0,1
11,9,0.06452170764862318,1.1825834993120334,1.1679826861045473,0.3566582292939873,-1.2170670911256969,2,0
12,6,-1.5490730803237993,0.6113235513163497,0.21288278429168234,1.1925044573186705,1.1670357361732553,2,1
1,0,0.1452014470472443,-0.22971760516558165,-0.19866851855509143,-0.6184957034014765,-0.4223661486927127,1,0
4,6,0.7906393622362133,1.3981267102697144,1.6030304838302165,-0.20057258938913491,0.3723347937402713,1,0
15,4,0.3872406652431077,0.7289566108912934,0.8067451744661253,-0.8971111127430378,-0.4223661486927127,2,2
3,7,-1.4683933409251781,-0.028262185773762053,-0.3140207535575212,0.49596593396476796,1.1670357361732553,0,1
9,4,0.3065609258444866,0.037246045007493886,0.09632630260937892,0.49596593396476796,-1.2170670911256969,2,0
0,2,-0.7422756863375881,-0.0817957937240361,-0.22175903633357522,-1.5936496360969405,-1.2170670911256969,2,2
10,8,-0.5002364681417247,-1.0552621909250652,-1.0835343819966972,0.3566582292939873,-0.4223661486927127,2,2
2,9,-0.9036351651348303,-1.7258410694600725,-1.732313157697645,-1.732957340767721,-1.2170670911256969,2,1
7,1,-2.678589431904495,-0.5523280320238098,-0.9463323682192896,1.0531967526478903,-0.4223661486927127,0,0
8,4,-0.01615803174999794,1.5361870676151572,1.487942818174123,-0.3398802940599154,-1.2170670911256969,1,0
5,3,0.3065609258444866,-0.5297875655184314,-0.46916786748122563,0.07804281995242628,1.1670357361732553,0,0
14,7,-0.01615803174999794,1.7510258889945447,1.696633293947658,-1.3150342267553794,-0.4223661486927127,1,1
13,9,-0.33887698934448246,-0.29804339426000986,-0.3495369075328816,1.4711198666602319,0.3723347937402713,1,2
6,5,0.3065609258444866,1.1558166953368965,1.2118601437322116,1.6104275713310123,1.1670357361732553,2,0
11,9,-2.1945109955127684,-1.5356558833209424,-1.655852616606585,0.3566582292939873,0.3723347937402713,2,1
12,6,-1.387713601526557,-0.13885134956577483,-0.39358770369780055,-0.47918799873069606,-1.2170670911256969,0,0
1,0,-0.2581972499458613,-1.495505677358237,-1.4755303609168884,-1.4543419314261599,-0.4223661486927127,1,0
4,6,2.0008354532155304,0.6444298614961242,1.1226774663147605,-0.47918799873069606,0.3723347937402713,1,0
15,4,1.5974367562224245,1.3312097003318721,1.77855856050269,0.7745813433063289,-1.2170670911256969,1,2
3,7,1.5167570168238034,0.13515619639023133,0.44508343956547547,-1.1757265220845987,-1.2170670911256969,0,2
9,4,-0.2581972499458613,-0.033897302400107035,-0.08414648391530163,0.21735052462320698,-1.2170670911256969,1,2
0,2,-1.387713601526557,-0.5368314613013623,-0.7363646611186156,0.7745813433063289,0.3723347937402713,1,2
10,8,1.1133583198306978,-0.23112638432216778,-0.027628997689419798,0.6352736386355486,-0.4223661486927127,0,2
2,9,-0.5809162075403458,-0.17336643890213563,-0.2758862753615264,1.0531967526478903,0.3723347937402713,2,2
7,1,-0.2581972499458613,0.3049140847588621,0.2383863569703672,-0.47918799873069606,0.3723347937402713,1,2
8,4,0.6292798834389711,-0.4262422975093495,-0.3134824917839412,-1.1757265220845987,-0.4223661486927127,1,0
5,3,-1.2263541227293149,-0.5276743967835523,-0.7035808698752409,-1.1757265220845987,-1.2170670911256969,0,0
14,7,0.3872406652431077,-0.5459885258191721,-0.47299499992218746,-1.4543419314261599,-0.4223661486927127,0,0
13,9,-0.5809162075403458,0.3880320549974449,0.2439970517288689,-0.47918799873069606,-1.2170670911256969,0,2
6,5,0.54860014404035,-0.0353060815566929,0.07088202995659698,-1.5936496360969405,-0.4223661486927127,0,2
11,9,2.72695310780312,-1.608208009885129,-1.3811292812199853,-1.5936496360969405,-0.4223661486927127,1,2
12,6,-1.1456743833306937,0.9177330178738374,0.5818657916211087,-0.20057258938913491,-0.4223661486927127,2,1
1,0,1.5167570168238034,1.6214182065886187,2.071683150080993,-0.6184957034014765,1.1670357361732553,0,0
4,6,0.3065609258444866,1.7200327475496497,1.774544404903111,-0.7578034080722571,1.9617366786062393,0,2
15,4,-0.33887698934448246,-0.5466929153974653,-0.5846295794545529,0.21735052462320698,-1.2170670911256969,1,0
3,7,0.1452014470472443,0.9381603156443366,0.9509126605168922,1.1925044573186705,-0.4223661486927127,1,0
9,4,-0.5809162075403458,-1.0601929179731169,-1.0971323340902688,-1.5936496360969405,-0.4223661486927127,2,0
0,2,0.1452014470472443,0.2985745785542247,0.32134709320847177,-1.3150342267553794,-0.4223661486927127,2,0
10,8,0.3065609258444866,-0.3304453148614913,-0.2703668114121064,1.749735276001793,1.1670357361732553,0,0
2,9,0.3065609258444866,0.4401568837911326,0.49814327812717507,-1.0364188174138182,-0.4223661486927127,1,0
7,1,0.06452170764862318,1.649593789720342,1.6246521855824916,1.4711198666602319,0.3723347937402713,2,1
8,4,0.06452170764862318,-1.2855975830269006,-1.2455466143037712,1.0531967526478903,-1.2170670911256969,1,0
5,3,0.8713191016348344,1.3431843231628546,1.5706663543086161,1.6104275713310123,-1.2170670911256969,2,0
14,7,-0.09683777114861906,-0.043054366917916684,-0.06169002025993322,1.3318121619894512,0.3723347937402713,2,1
13,9,-0.41955672874310357,-1.0299041661065147,-1.0506912907274195,0.9138890479771096,-0.4223661486927127,0,2
6,5,-0.01615803174999794,0.28730434530153526,0.2748011344151788,1.3318121619894512,1.9617366786062393,1,1
11,9,-0.2581972499458613,0.9473173801621462,0.8499247164043177,0.21735052462320698,1.9617366786062393,1,1
12,6,-0.9843149045334515,1.262179521659151,0.9333051143641964,-0.20057258938913491,1.1670357361732553,0,0
1,0,1.4360772774251824,1.365724789668233,1.7671364632057074,-0.20057258938913491,0.3723347937402713,0,0
4,6,0.3065609258444866,-1.6779425781361434,-1.6142057522609592,-0.06126488471835441,0.3723347937402713,2,0
15,4,0.6292798834389711,-1.2722141810393324,-1.1790712852666625,-0.7578034080722571,-0.4223661486927127,2,2
3,7,0.9519988410334556,-1.003137362131378,-0.8662773332504252,1.6104275713310123,-1.2170670911256969,1,0
9,4,1.0326785804320766,-1.6948479280151774,-1.5870554634783565,0.7745813433063289,1.1670357361732553,1,2
0,2,0.7099596228375922,0.9078715637777343,1.0733124755208543,0.9138890479771096,0.3723347937402713,0,2
10,8,0.7906393622362133,0.4155032485508749,0.5848946544826089,-1.4543419314261599,-0.4223661486927127,1,1
2,9,-1.7911122985196628,-0.31142679624757835,-0.6114696834862793,-1.4543419314261599,-0.4223661486927127,2,1
7,1,-1.4683933409251781,1.59183384430031,1.0708629282970208,-1.4543419314261599,1.1670357361732553,2,0
8,4,0.06452170764862318,-1.475078379587738,-1.4308318260074921,0.07804281995242628,0.3723347937402713,0,2
5,3,0.6292798834389711,-1.4884617815753065,-1.4003333665316047,-0.3398802940599154,-0.4223661486927127,0,0
14,7,-0.8229554257362092,1.083968958351003,0.8198139878670256,1.4711198666602319,-0.4223661486927127,0,2
13,9,1.5167570168238034,-0.06770800215817441,0.22306414258515828,-0.8971111127430378,0.3723347937402713,0,1
6,5,-0.41955672874310357,-1.3123643870020376,-1.3159220604291069,1.3318121619894512,-0.4223661486927127,0,0
11,9,-0.1775175105472402,0.45494906493528725,0.4000245429602083,-1.4543419314261599,0.3723347937402713,1,0
12,6,-0.8229554257362092,1.1515903578671383,0.8811210915696771,1.0531967526478903,-0.4223661486927127,2,1
1,0,0.06452170764862318,0.9853544173899726,0.9751207557066226,-0.7578034080722571,-0.4223661486927127,1,0
4,6,-0.661595946938967,0.47185441481432067,0.30269951583224847,-1.5936496360969405,0.3723347937402713,0,0
15,4,-0.5809162075403458,0.054855784464820756,-0.06454098304372469,-1.5936496360969405,-0.4223661486927127,2,0
3,7,0.6292798834389711,1.2107590824437562,1.3614786706255877,-1.732957340767721,-0.4223661486927127,0,2
9,4,0.7099596228375922,-1.3870296823011035,-1.2896658335755011,-0.47918799873069606,-0.4223661486927127,0,2
0,2,1.1133583198306978,1.0332529087139017,1.3151972811786306,1.3318121619894512,-0.4223661486927127,0,2
10,8,1.5974367562224245,1.649593789720342,2.1290673289931474,-1.4543419314261599,0.3723347937402713,0,0
2,9,-0.01615803174999794,0.4831246480670101,0.4650173713497453,0.7745813433063289,-1.2170670911256969,1,2
7,1,-1.1456743833306937,0.6014620972202467,0.3033198853340018,1.6104275713310123,0.3723347937402713,1,1
8,4,2.2428746714113936,-0.6960235059955973,-0.3623548362088082,-1.3150342267553794,1.1670357361732553,1,2
5,3,0.3872406652431077,-0.47766273672474396,-0.4044122391952998,1.6104275713310123,-0.4223661486927127,2,0
14,7,-0.1775175105472402,-1.0101812579143084,-1.0042000704195753,-0.47918799873069606,-0.4223661486927127,1,1
13,9,-0.2581972499458613,1.2495005092498757,1.137589142059103,-1.0364188174138182,0.3723347937402713,0,0
6,5,-0.09683777114861906,-0.9855276226740509,-0.9710878482635076,0.6352736386355486,0.3723347937402713,0,2
11,9,-0.661595946938967,0.549337268426559,0.3739507777247647,0.7745813433063289,-0.4223661486927127,0,0
12,6,0.3872406652431077,0.766289258540826,0.8442182292962805,-1.0364188174138182,1.1670357361732553,0,1
1,0,-0.661595946938967,-1.541290999947287,-1.54853781588422,-1.3150342267553794,-0.4223661486927127,1,1
4,6,-0.7422756863375881,-1.6941435384368841,-1.6939916563430335,-0.47918799873069606,-0.4223661486927127,1,2
15,4,-0.2581972499458613,-0.32199263992197436,-0.3583999806351326,0.07804281995242628,0.3723347937402713,1,0
3,7,0.4679204046417288,0.9804236903419211,1.0813727175031895,0.9138890479771096,-0.4223661486927127,0,0
9,4,0.9519988410334556,-0.8101346176790752,-0.6637996755753283,-1.732957340767721,-0.4223661486927127,1,2
0,2,0.7906393622362133,-0.5199261114223286,-0.38434146119740786,-0.47918799873069606,-1.2170670911256969,2,0
10,8,-0.5809162075403458,1.685517658213289,1.4455341765726684,1.1925044573186705,-1.2170670911256969,0,2
2,9,1.4360772774251824,1.0029641568472996,1.3724719831198877,-0.20057258938913491,-0.4223661486927127,2,0
7,1,-0.5809162075403458,-0.9418554688198802,-0.987545886221779,-0.8971111127430378,-0.4223661486927127,0,0
8,4,0.7099596228375922,-1.54199538952558,-1.4492285186587417,1.6104275713310123,1.9617366786062393,2,0
5,3,0.06452170764862318,-1.4793047170574962,-1.4349645816588763,-0.47918799873069606,-0.4223661486927127,1,0
14,7,-0.9843149045334515,0.44649638999577,0.20435270364257838,1.0531967526478903,-0.4223661486927127,0,2
13,9,-1.2263541227293149,0.49439488131969905,0.1899564819695448,-0.3398802940599154,0.3723347937402713,0,0
6,5,-0.7422756863375881,1.4854710179780553,1.2093102426183884,-0.7578034080722571,-0.4223661486927127,2,0
11,9,1.4360772774251824,-1.5264988188031323,-1.379450634332889,-1.1757265220845987,-1.2170670911256969,1,0
12,6,0.3872406652431077,-1.2729185706176254,-1.2026590109546396,1.6104275713310123,-0.4223661486927127,2,0
1,0,-0.8229554257362092,0.6479518093875893,0.4245108921176361,-1.4543419314261599,-0.4223661486927127,1,1
4,6,0.9519988410334556,0.17953273982269471,0.37445254717471216,-0.20057258938913491,-1.2170670911256969,2,0
15,4,-1.1456743833306937,-1.0087724787577224,-1.1148447956734084,-1.5936496360969405,0.3723347937402713,2,0
3,7,1.194038059229319,1.6376191668893598,1.9835313808061612,-1.0364188174138182,1.9617366786062393,0,2
9,4,-0.7422756863375881,0.3450642907215674,0.1680063493045776,-1.4543419314261599,0.3723347937402713,1,2
0,2,0.7906393622362133,-0.0655948334232951,0.0864095136622388,0.7745813433063289,-0.4223661486927127,2,1
10,8,0.3872406652431077,-1.172895250500009,-1.1022595055606395,0.21735052462320698,0.3723347937402713,1,2
2,9,-0.01615803174999794,-1.7138664466290903,-1.6690993300851935,-0.47918799873069606,1.1670357361732553,1,0
7,1,-0.8229554257362092,-0.9636915457469655,-1.036641746128895,-0.6184957034014765,1.1670357361732553,2,2
8,4,0.6292798834389711,-0.23535272179192615,-0.1181664526217284,-1.5936496360969405,-0.4223661486927127,1,2
5,3,0.4679204046417288,-0.7284254265970785,-0.6449696365809425,-0.3398802940599154,1.1670357361732553,2,0
14,7,0.7906393622362133,-0.36355162504126576,-0.22231554426897143,0.9138890479771096,1.1670357361732553,1,2
13,9,2.2428746714113936,-0.4875241908208471,-0.12201639276496062,1.0531967526478903,-0.4223661486927127,1,1
6,5,0.1452014470472443,0.5669470078838859,0.5855150239843618,-0.8971111127430378,-1.2170670911256969,2,0
11,9,1.6781164956210457,0.036541655429200445,0.36936186802797416,-0.8971111127430378,-1.2170670911256969,2,0
12,6,-2.7592691713031163,1.3072604546699078,0.4383049904507326,-0.7578034080722571,1.1670357361732553,1,1
1,0,0.22588118644586544,0.2971657993976383,0.33775039268129436,0.07804281995242628,0.3723347937402713,2,1
4,6,-0.661595946938967,1.403057437317766,1.1590101360313987,1.6104275713310123,1.1670357361732553,2,1
15,4,-0.2581972499458613,-0.06770800215817441,-0.11633271335919394,-0.06126488471835441,-1.2170670911256969,0,0
3,7,0.22588118644586544,-0.5776860568423607,-0.5290608936431168,1.1925044573186705,-1.2170670911256969,0,2
9,4,-1.8717920379182837,1.5678845986383452,0.9202956009891989,0.07804281995242628,-0.4223661486927127,0,2
0,2,0.9519988410334556,-0.5755728881074814,-0.4177228142402655,0.6352736386355486,0.3723347937402713,0,0
10,8,0.4679204046417288,1.338957985693096,1.4435772757178735,0.07804281995242628,-0.4223661486927127,2,2
2,9,-0.2581972499458613,-1.2954590371230037,-1.2850951700405266,0.9138890479771096,-1.2170670911256969,1,0
7,1,-0.2581972499458613,-1.553265622778269,-1.530515169550204,1.6104275713310123,-1.2170670911256969,1,1
8,4,-0.5809162075403458,-0.9341071834586565,-0.9803705830875326,-1.732957340767721,0.3723347937402713,2,0
5,3,2.8076328472017416,0.5894874743892643,1.2572429097097175,0.9138890479771096,1.1670357361732553,1,2
14,7,-0.2581972499458613,-0.6002265233477388,-0.6232658271004949,0.7745813433063289,0.3723347937402713,0,1
13,9,-1.0649946439320725,1.431233020449489,1.059249246300968,1.0531967526478903,1.9617366786062393,2,1
6,5,0.7906393622362133,0.33449844704717135,0.5009623101277882,0.6352736386355486,-1.2170670911256969,2,2
11,9,0.06452170764862318,-1.1559899006209748,-1.1188087743279922,1.0531967526478903,0.3723347937402713,2,0
12,6,2.2428746714113936,-0.8108390072573683,-0.4947033709430888,0.3566582292939873,-0.4223661486927127,2,0
1,0,0.6292798834389711,-1.384212123987931,-1.2936663045537173,0.07804281995242628,-0.4223661486927127,0,2
4,6,-0.41955672874310357,1.1692000973244652,1.014272457423874,0.6352736386355486,0.3723347937402713,1,1
15,4,-0.09683777114861906,0.70078102775957,0.6560410009446818,0.7745813433063289,1.1670357361732553,0,0
3,7,-0.661595946938967,-1.0580797492382374,-1.1041890371727094,-0.47918799873069606,-0.4223661486927127,2,0
9,4,0.54860014404035,0.2337707373512617,0.3444558571487718,1.6104275713310123,-0.4223661486927127,1,2
0,2,-0.33887698934448246,1.0233914546177987,0.8998507766740738,0.7745813433063289,-0.4223661486927127,0,2
10,8,-0.8229554257362092,1.132571839253225,0.8638784686533063,0.21735052462320698,1.9617366786062393,0,1
2,9,-2.1945109955127684,0.7846033875764462,0.19231023684384296,1.3318121619894512,-1.2170670911256969,1,0
7,1,0.9519988410334556,-0.3487594438971114,-0.1797746179943486,-1.3150342267553794,1.1670357361732553,2,0
8,4,-1.1456743833306937,-0.7241990891273201,-0.8642155169651873,1.3318121619894512,0.3723347937402713,0,1
5,3,0.9519988410334556,0.45494906493528725,0.6633896426161825,0.21735052462320698,1.1670357361732553,2,1
14,7,1.5167570168238034,0.6282289011953837,0.984713675281524,-1.5936496360969405,0.3723347937402713,2,1
13,9,-0.661595946938967,-0.5023163719650017,-0.5931231677800244,0.49596593396476796,-0.4223661486927127,0,2
6,5,0.7099596228375922,-1.504662741876047,-1.4107884172523246,1.0531967526478903,-0.4223661486927127,1,2
11,9,-0.1775175105472402,-0.5748684985291882,-0.5869833343288511,-1.5936496360969405,-0.4223661486927127,2,0
12,6,2.0815151926141513,0.6190718366775736,1.1138143932125093,0.49596593396476796,-0.4223661486927127,2,1
1,0,-0.2581972499458613,-1.3884384614576897,-1.37360730101123,-0.7578034080722571,-0.4223661486927127,2,2
4,6,-0.1775175105472402,-1.5074803001892192,-1.4808263093840595,0.07804281995242628,-1.2170670911256969,0,1
15,4,3.049672065397605,-0.3241058086568537,0.20402427272988546,0.7745813433063289,0.3723347937402713,2,2
3,7,-0.2581972499458613,-0.34523749600564596,-0.38052801337780856,-0.7578034080722571,-1.2170670911256969,2,2
9,4,-0.09683777114861906,-0.7333561536451301,-0.7277661573627007,0.49596593396476796,1.9617366786062393,2,0
0,2,0.3065609258444866,-1.4793047170574962,-1.416107173421766,1.6104275713310123,-0.4223661486927127,0,0
10,8,-1.6297528197224205,0.4507227274655286,0.05785427041978332,0.49596593396476796,-1.2170670911256969,2,0
